Character,Height,Relative Height
.,23,0.029041430757653048
/,23,0.029041430757653048
:,23,0.029041430757653048
;,23,0.029041430757653048
<,23,0.029041430757653048
=,23,0.029041430757653048
>,23,0.029041430757653048
?,23,0.029041430757653048
@,23,0.029041430757653048
[,23,0.029041430757653048
\,23,0.029041430757653048
],23,0.029041430757653048
^,23,0.029041430757653048
_,23,0.029041430757653048
`,23,0.029041430757653048
{,23,0.029041430757653048
|,23,0.029041430757653048
},23,0.029041430757653048
~,23,0.029041430757653048
a,24,0.030304101660159705
b,24,0.030304101660159705
c,24,0.030304101660159705
d,24,0.030304101660159705
e,24,0.030304101660159705
f,24,0.030304101660159705
g,24,0.030304101660159705
h,24,0.030304101660159705
i,24,0.030304101660159705
j,24,0.030304101660159705
k,24,0.030304101660159705
l,24,0.030304101660159705
m,24,0.030304101660159705
n,24,0.030304101660159705
o,24,0.030304101660159705
p,24,0.030304101660159705
q,24,0.030304101660159705
r,24,0.030304101660159705
s,24,0.030304101660159705
t,24,0.030304101660159705
u,24,0.030304101660159705
v,24,0.030304101660159705
w,24,0.030304101660159705
x,24,0.030304101660159705
y,24,0.030304101660159705
z,24,0.030304101660159705
A,24,0.030304101660159705
B,24,0.030304101660159705
C,24,0.030304101660159705
D,24,0.030304101660159705
E,24,0.030304101660159705
F,24,0.030304101660159705
G,24,0.030304101660159705
H,24,0.030304101660159705
I,24,0.030304101660159705
J,24,0.030304101660159705
K,24,0.030304101660159705
L,24,0.030304101660159705
M,24,0.030304101660159705
N,24,0.030304101660159705
O,24,0.030304101660159705
P,24,0.030304101660159705
Q,24,0.030304101660159705
R,24,0.030304101660159705
S,24,0.030304101660159705
T,24,0.030304101660159705
U,24,0.030304101660159705
V,24,0.030304101660159705
W,24,0.030304101660159705
X,24,0.030304101660159705
Y,24,0.030304101660159705
Z,24,0.030304101660159705
0,24,0.030304101660159705
1,24,0.030304101660159705
2,24,0.030304101660159705
3,24,0.030304101660159705
4,24,0.030304101660159705
5,24,0.030304101660159705
6,24,0.030304101660159705
7,24,0.030304101660159705
8,24,0.030304101660159705
9,24,0.030304101660159705
!,24,0.030304101660159705
"""",24,0.030304101660159705
#,24,0.030304101660159705
$,24,0.030304101660159705
%,24,0.030304101660159705
&,24,0.030304101660159705
',24,0.030304101660159705
(,24,0.030304101660159705
),24,0.030304101660159705
*,24,0.030304101660159705
+,24,0.030304101660159705
",",24,0.030304101660159705
-,24,0.030304101660159705
.,24,0.030304101660159705
/,24,0.030304101660159705
:,24,0.030304101660159705
;,24,0.030304101660159705
<,24,0.030304101660159705
=,24,0.030304101660159705
>,24,0.030304101660159705
?,24,0.030304101660159705
@,24,0.030304101660159705
[,24,0.030304101660159705
\,24,0.030304101660159705
],24,0.030304101660159705
^,24,0.030304101660159705
_,24,0.030304101660159705
`,24,0.030304101660159705
{,24,0.030304101660159705
|,24,0.030304101660159705
},24,0.030304101660159705
~,24,0.030304101660159705
a,25,0.03156677256266636
b,25,0.03156677256266636
c,25,0.03156677256266636
d,25,0.03156677256266636
e,25,0.03156677256266636
f,25,0.03156677256266636
g,25,0.03156677256266636
h,25,0.03156677256266636
i,25,0.03156677256266636
j,25,0.03156677256266636
k,25,0.03156677256266636
l,25,0.03156677256266636
m,25,0.03156677256266636
n,25,0.03156677256266636
o,25,0.03156677256266636
p,25,0.03156677256266636
q,25,0.03156677256266636
r,25,0.03156677256266636
s,25,0.03156677256266636
t,25,0.03156677256266636
u,25,0.03156677256266636
v,25,0.03156677256266636
w,25,0.03156677256266636
x,25,0.03156677256266636
y,25,0.03156677256266636
z,25,0.03156677256266636
A,25,0.03156677256266636
B,25,0.03156677256266636
C,25,0.03156677256266636
D,25,0.03156677256266636
E,25,0.03156677256266636
F,25,0.03156677256266636
G,25,0.03156677256266636
H,25,0.03156677256266636
I,25,0.03156677256266636
J,25,0.03156677256266636
K,25,0.03156677256266636
L,25,0.03156677256266636
M,25,0.03156677256266636
N,25,0.03156677256266636
O,25,0.03156677256266636
P,25,0.03156677256266636
Q,25,0.03156677256266636
R,25,0.03156677256266636
S,25,0.03156677256266636
T,25,0.03156677256266636
U,25,0.03156677256266636
V,25,0.03156677256266636
W,25,0.03156677256266636
X,25,0.03156677256266636
Y,25,0.03156677256266636
Z,25,0.03156677256266636
0,25,0.03156677256266636
1,25,0.03156677256266636
2,25,0.03156677256266636
3,25,0.03156677256266636
4,25,0.03156677256266636
5,25,0.03156677256266636
6,25,0.03156677256266636
7,25,0.03156677256266636
8,25,0.03156677256266636
9,25,0.03156677256266636
!,25,0.03156677256266636
"""",25,0.03156677256266636
#,25,0.03156677256266636
$,25,0.03156677256266636
%,25,0.03156677256266636
&,25,0.03156677256266636
',25,0.03156677256266636
(,25,0.03156677256266636
),25,0.03156677256266636
*,25,0.03156677256266636
+,25,0.03156677256266636
",",25,0.03156677256266636
-,25,0.03156677256266636
.,25,0.03156677256266636
/,25,0.03156677256266636
:,25,0.03156677256266636
;,25,0.03156677256266636
<,25,0.03156677256266636
=,25,0.03156677256266636
>,25,0.03156677256266636
?,25,0.03156677256266636
@,25,0.03156677256266636
[,25,0.03156677256266636
\,25,0.03156677256266636
],25,0.03156677256266636
^,25,0.03156677256266636
_,25,0.03156677256266636
`,25,0.03156677256266636
{,25,0.03156677256266636
|,25,0.03156677256266636
},25,0.03156677256266636
~,25,0.03156677256266636
a,26,0.03282944346517301
b,26,0.03282944346517301
c,26,0.03282944346517301
d,26,0.03282944346517301
e,26,0.03282944346517301
f,26,0.03282944346517301
g,26,0.03282944346517301
h,26,0.03282944346517301
i,26,0.03282944346517301
j,26,0.03282944346517301
k,26,0.03282944346517301
l,26,0.03282944346517301
m,26,0.03282944346517301
n,26,0.03282944346517301
o,26,0.03282944346517301
p,26,0.03282944346517301
q,26,0.03282944346517301
r,26,0.03282944346517301
s,26,0.03282944346517301
t,26,0.03282944346517301
u,26,0.03282944346517301
v,26,0.03282944346517301
w,26,0.03282944346517301
x,26,0.03282944346517301
y,26,0.03282944346517301
z,26,0.03282944346517301
A,26,0.03282944346517301
B,26,0.03282944346517301
C,26,0.03282944346517301
D,26,0.03282944346517301
E,26,0.03282944346517301
F,26,0.03282944346517301
G,26,0.03282944346517301
H,26,0.03282944346517301
I,26,0.03282944346517301
J,26,0.03282944346517301
K,26,0.03282944346517301
L,26,0.03282944346517301
M,26,0.03282944346517301
N,26,0.03282944346517301
O,26,0.03282944346517301
P,26,0.03282944346517301
Q,26,0.03282944346517301
R,26,0.03282944346517301
S,26,0.03282944346517301
T,26,0.03282944346517301
U,26,0.03282944346517301
V,26,0.03282944346517301
W,26,0.03282944346517301
X,26,0.03282944346517301
Y,26,0.03282944346517301
Z,26,0.03282944346517301
0,26,0.03282944346517301
1,26,0.03282944346517301
2,26,0.03282944346517301
3,26,0.03282944346517301
4,26,0.03282944346517301
5,26,0.03282944346517301
6,26,0.03282944346517301
7,26,0.03282944346517301
8,26,0.03282944346517301
9,26,0.03282944346517301
!,26,0.03282944346517301
"""",26,0.03282944346517301
#,26,0.03282944346517301
$,26,0.03282944346517301
%,26,0.03282944346517301
&,26,0.03282944346517301
',26,0.03282944346517301
(,26,0.03282944346517301
),26,0.03282944346517301
*,26,0.03282944346517301
+,26,0.03282944346517301
",",26,0.03282944346517301
-,26,0.03282944346517301
.,26,0.03282944346517301
/,26,0.03282944346517301
:,26,0.03282944346517301
;,26,0.03282944346517301
<,26,0.03282944346517301
=,26,0.03282944346517301
>,26,0.03282944346517301
?,26,0.03282944346517301
@,26,0.03282944346517301
[,26,0.03282944346517301
\,26,0.03282944346517301
],26,0.03282944346517301
^,26,0.03282944346517301
_,26,0.03282944346517301
`,26,0.03282944346517301
{,26,0.03282944346517301
|,26,0.03282944346517301
},26,0.03282944346517301
~,26,0.03282944346517301
a,27,0.034092114367679664
b,27,0.034092114367679664
c,27,0.034092114367679664
d,27,0.034092114367679664
e,27,0.034092114367679664
f,27,0.034092114367679664
g,27,0.034092114367679664
h,27,0.034092114367679664
i,27,0.034092114367679664
j,27,0.034092114367679664
k,27,0.034092114367679664
l,27,0.034092114367679664
m,27,0.034092114367679664
n,27,0.034092114367679664
o,27,0.034092114367679664
p,27,0.034092114367679664
q,27,0.034092114367679664
r,27,0.034092114367679664
s,27,0.034092114367679664
t,27,0.034092114367679664
u,27,0.034092114367679664
v,27,0.034092114367679664
w,27,0.034092114367679664
x,27,0.034092114367679664
y,27,0.034092114367679664
z,27,0.034092114367679664
A,27,0.034092114367679664
B,27,0.034092114367679664
C,27,0.034092114367679664
D,27,0.034092114367679664
E,27,0.034092114367679664
F,27,0.034092114367679664
G,27,0.034092114367679664
H,27,0.034092114367679664
I,27,0.034092114367679664
J,27,0.034092114367679664
K,27,0.034092114367679664
L,27,0.034092114367679664
M,27,0.034092114367679664
N,27,0.034092114367679664
O,27,0.034092114367679664
P,27,0.034092114367679664
Q,27,0.034092114367679664
R,27,0.034092114367679664
S,27,0.034092114367679664
T,27,0.034092114367679664
U,27,0.034092114367679664
V,27,0.034092114367679664
W,27,0.034092114367679664
X,27,0.034092114367679664
Y,27,0.034092114367679664
Z,27,0.034092114367679664
0,27,0.034092114367679664
1,27,0.034092114367679664
2,27,0.034092114367679664
3,27,0.034092114367679664
4,27,0.034092114367679664
5,27,0.034092114367679664
6,27,0.034092114367679664
7,27,0.034092114367679664
8,27,0.034092114367679664
9,27,0.034092114367679664
!,27,0.034092114367679664
"""",27,0.034092114367679664
#,27,0.034092114367679664
$,27,0.034092114367679664
%,27,0.034092114367679664
&,27,0.034092114367679664
',27,0.034092114367679664
(,27,0.034092114367679664
),27,0.034092114367679664
*,27,0.034092114367679664
+,27,0.034092114367679664
",",27,0.034092114367679664
-,27,0.034092114367679664
.,27,0.034092114367679664
/,27,0.034092114367679664
:,27,0.034092114367679664
;,27,0.034092114367679664
<,27,0.034092114367679664
=,27,0.034092114367679664
>,27,0.034092114367679664
?,27,0.034092114367679664
@,27,0.034092114367679664
[,27,0.034092114367679664
\,27,0.034092114367679664
],27,0.034092114367679664
^,27,0.034092114367679664
_,27,0.034092114367679664
`,27,0.034092114367679664
{,27,0.034092114367679664
|,27,0.034092114367679664
},27,0.034092114367679664
~,27,0.034092114367679664
a,28,0.03535478527018632
b,28,0.03535478527018632
c,28,0.03535478527018632
d,28,0.03535478527018632
e,28,0.03535478527018632
f,28,0.03535478527018632
g,28,0.03535478527018632
h,28,0.03535478527018632
i,28,0.03535478527018632
j,28,0.03535478527018632
k,28,0.03535478527018632
l,28,0.03535478527018632
m,28,0.03535478527018632
n,28,0.03535478527018632
o,28,0.03535478527018632
p,28,0.03535478527018632
q,28,0.03535478527018632
r,28,0.03535478527018632
s,28,0.03535478527018632
t,28,0.03535478527018632
u,28,0.03535478527018632
v,28,0.03535478527018632
w,28,0.03535478527018632
x,28,0.03535478527018632
y,28,0.03535478527018632
z,28,0.03535478527018632
A,28,0.03535478527018632
B,28,0.03535478527018632
C,28,0.03535478527018632
D,28,0.03535478527018632
E,28,0.03535478527018632
F,28,0.03535478527018632
G,28,0.03535478527018632
H,28,0.03535478527018632
I,28,0.03535478527018632
J,28,0.03535478527018632
K,28,0.03535478527018632
L,28,0.03535478527018632
M,28,0.03535478527018632
N,28,0.03535478527018632
O,28,0.03535478527018632
P,28,0.03535478527018632
Q,28,0.03535478527018632
R,28,0.03535478527018632
S,28,0.03535478527018632
T,28,0.03535478527018632
U,28,0.03535478527018632
V,28,0.03535478527018632
W,28,0.03535478527018632
X,28,0.03535478527018632
Y,28,0.03535478527018632
Z,28,0.03535478527018632
0,28,0.03535478527018632
1,28,0.03535478527018632
2,28,0.03535478527018632
3,28,0.03535478527018632
4,28,0.03535478527018632
5,28,0.03535478527018632
6,28,0.03535478527018632
7,28,0.03535478527018632
8,28,0.03535478527018632
9,28,0.03535478527018632
!,28,0.03535478527018632
"""",28,0.03535478527018632
#,28,0.03535478527018632
$,28,0.03535478527018632
%,28,0.03535478527018632
&,28,0.03535478527018632
',28,0.03535478527018632
(,28,0.03535478527018632
),28,0.03535478527018632
*,28,0.03535478527018632
+,28,0.03535478527018632
",",28,0.03535478527018632
-,28,0.03535478527018632
.,28,0.03535478527018632
/,28,0.03535478527018632
:,28,0.03535478527018632
;,28,0.03535478527018632
<,28,0.03535478527018632
=,28,0.03535478527018632
>,28,0.03535478527018632
?,28,0.03535478527018632
@,28,0.03535478527018632
[,28,0.03535478527018632
\,28,0.03535478527018632
],28,0.03535478527018632
^,28,0.03535478527018632
_,28,0.03535478527018632
`,28,0.03535478527018632
{,28,0.03535478527018632
|,28,0.03535478527018632
},28,0.03535478527018632
~,28,0.03535478527018632
a,29,0.03661745617269298
b,29,0.03661745617269298
c,29,0.03661745617269298
d,29,0.03661745617269298
e,29,0.03661745617269298
f,29,0.03661745617269298
g,29,0.03661745617269298
h,29,0.03661745617269298
i,29,0.03661745617269298
j,29,0.03661745617269298
k,29,0.03661745617269298
l,29,0.03661745617269298
m,29,0.03661745617269298
n,29,0.03661745617269298
o,29,0.03661745617269298
p,29,0.03661745617269298
q,29,0.03661745617269298
r,29,0.03661745617269298
s,29,0.03661745617269298
t,29,0.03661745617269298
u,29,0.03661745617269298
v,29,0.03661745617269298
w,29,0.03661745617269298
x,29,0.03661745617269298
y,29,0.03661745617269298
z,29,0.03661745617269298
A,29,0.03661745617269298
B,29,0.03661745617269298
C,29,0.03661745617269298
D,29,0.03661745617269298
E,29,0.03661745617269298
F,29,0.03661745617269298
G,29,0.03661745617269298
H,29,0.03661745617269298
I,29,0.03661745617269298
J,29,0.03661745617269298
K,29,0.03661745617269298
L,29,0.03661745617269298
M,29,0.03661745617269298
N,29,0.03661745617269298
O,29,0.03661745617269298
P,29,0.03661745617269298
Q,29,0.03661745617269298
R,29,0.03661745617269298
S,29,0.03661745617269298
T,29,0.03661745617269298
U,29,0.03661745617269298
V,29,0.03661745617269298
W,29,0.03661745617269298
X,29,0.03661745617269298
Y,29,0.03661745617269298
Z,29,0.03661745617269298
0,29,0.03661745617269298
1,29,0.03661745617269298
2,29,0.03661745617269298
3,29,0.03661745617269298
4,29,0.03661745617269298
5,29,0.03661745617269298
6,29,0.03661745617269298
7,29,0.03661745617269298
8,29,0.03661745617269298
9,29,0.03661745617269298
!,29,0.03661745617269298
"""",29,0.03661745617269298
#,29,0.03661745617269298
$,29,0.03661745617269298
%,29,0.03661745617269298
&,29,0.03661745617269298
',29,0.03661745617269298
(,29,0.03661745617269298
),29,0.03661745617269298
*,29,0.03661745617269298
+,29,0.03661745617269298
",",29,0.03661745617269298
-,29,0.03661745617269298
.,29,0.03661745617269298
/,29,0.03661745617269298
:,29,0.03661745617269298
;,29,0.03661745617269298
<,29,0.03661745617269298
=,29,0.03661745617269298
>,29,0.03661745617269298
?,29,0.03661745617269298
@,29,0.03661745617269298
[,29,0.03661745617269298
\,29,0.03661745617269298
],29,0.03661745617269298
^,29,0.03661745617269298
_,29,0.03661745617269298
`,29,0.03661745617269298
{,29,0.03661745617269298
|,29,0.03661745617269298
},29,0.03661745617269298
~,29,0.03661745617269298
a,30,0.03788012707519963
b,30,0.03788012707519963
c,30,0.03788012707519963
d,30,0.03788012707519963
e,30,0.03788012707519963
f,30,0.03788012707519963
g,30,0.03788012707519963
h,30,0.03788012707519963
i,30,0.03788012707519963
j,30,0.03788012707519963
k,30,0.03788012707519963
l,30,0.03788012707519963
m,30,0.03788012707519963
n,30,0.03788012707519963
o,30,0.03788012707519963
p,30,0.03788012707519963
q,30,0.03788012707519963
r,30,0.03788012707519963
s,30,0.03788012707519963
t,30,0.03788012707519963
u,30,0.03788012707519963
v,30,0.03788012707519963
w,30,0.03788012707519963
x,30,0.03788012707519963
y,30,0.03788012707519963
z,31,0.039142797977706284
A,31,0.039142797977706284
B,31,0.039142797977706284
C,31,0.039142797977706284
D,31,0.039142797977706284
E,31,0.039142797977706284
F,31,0.039142797977706284
G,31,0.039142797977706284
H,31,0.039142797977706284
I,31,0.039142797977706284
J,31,0.039142797977706284
K,31,0.039142797977706284
L,31,0.039142797977706284
M,31,0.039142797977706284
N,31,0.039142797977706284
O,31,0.039142797977706284
P,31,0.039142797977706284
Q,31,0.039142797977706284
R,31,0.039142797977706284
S,30,0.03788012707519963
T,30,0.03788012707519963
U,30,0.03788012707519963
V,30,0.03788012707519963
W,30,0.03788012707519963
X,30,0.03788012707519963
Y,30,0.03788012707519963
Z,30,0.03788012707519963
0,30,0.03788012707519963
1,30,0.03788012707519963
2,30,0.03788012707519963
3,30,0.03788012707519963
4,30,0.03788012707519963
5,30,0.03788012707519963
6,30,0.03788012707519963
7,30,0.03788012707519963
8,30,0.03788012707519963
9,30,0.03788012707519963
!,30,0.03788012707519963
"""",30,0.03788012707519963
#,30,0.03788012707519963
$,30,0.03788012707519963
%,30,0.03788012707519963
&,30,0.03788012707519963
',30,0.03788012707519963
(,30,0.03788012707519963
),30,0.03788012707519963
*,30,0.03788012707519963
+,30,0.03788012707519963
",",30,0.03788012707519963
-,30,0.03788012707519963
.,30,0.03788012707519963
/,30,0.03788012707519963
:,30,0.03788012707519963
;,30,0.03788012707519963
<,30,0.03788012707519963
=,30,0.03788012707519963
>,30,0.03788012707519963
?,30,0.03788012707519963
@,30,0.03788012707519963
[,30,0.03788012707519963
\,30,0.03788012707519963
],30,0.03788012707519963
^,30,0.03788012707519963
_,30,0.03788012707519963
`,30,0.03788012707519963
{,30,0.03788012707519963
|,30,0.03788012707519963
},30,0.03788012707519963
~,30,0.03788012707519963
a,31,0.039142797977706284
b,31,0.039142797977706284
c,31,0.039142797977706284
d,31,0.039142797977706284
e,31,0.039142797977706284
f,31,0.039142797977706284
g,31,0.039142797977706284
h,31,0.039142797977706284
i,31,0.039142797977706284
j,31,0.039142797977706284
k,31,0.039142797977706284
l,31,0.039142797977706284
m,31,0.039142797977706284
n,31,0.039142797977706284
o,31,0.039142797977706284
p,31,0.039142797977706284
q,31,0.039142797977706284
r,31,0.039142797977706284
s,31,0.039142797977706284
t,31,0.039142797977706284
u,31,0.039142797977706284
v,31,0.039142797977706284
w,31,0.039142797977706284
x,31,0.039142797977706284
y,31,0.039142797977706284
z,31,0.039142797977706284
A,31,0.039142797977706284
B,31,0.039142797977706284
C,31,0.039142797977706284
D,31,0.039142797977706284
E,31,0.039142797977706284
F,31,0.039142797977706284
G,31,0.039142797977706284
H,31,0.039142797977706284
I,31,0.039142797977706284
J,31,0.039142797977706284
K,31,0.039142797977706284
L,31,0.039142797977706284
M,31,0.039142797977706284
N,31,0.039142797977706284
O,31,0.039142797977706284
P,31,0.039142797977706284
Q,31,0.039142797977706284
R,31,0.039142797977706284
S,31,0.039142797977706284
T,31,0.039142797977706284
U,31,0.039142797977706284
V,31,0.039142797977706284
W,31,0.039142797977706284
X,31,0.039142797977706284
Y,31,0.039142797977706284
Z,31,0.039142797977706284
0,31,0.039142797977706284
1,31,0.039142797977706284
2,31,0.039142797977706284
3,31,0.039142797977706284
4,31,0.039142797977706284
5,31,0.039142797977706284
6,31,0.039142797977706284
7,31,0.039142797977706284
8,31,0.039142797977706284
9,31,0.039142797977706284
!,31,0.039142797977706284
"""",31,0.039142797977706284
#,31,0.039142797977706284
$,31,0.039142797977706284
%,31,0.039142797977706284
&,31,0.039142797977706284
',31,0.039142797977706284
(,31,0.039142797977706284
),31,0.039142797977706284
*,31,0.039142797977706284
+,31,0.039142797977706284
",",31,0.039142797977706284
-,31,0.039142797977706284
.,31,0.039142797977706284
/,31,0.039142797977706284
:,31,0.039142797977706284
;,31,0.039142797977706284
<,31,0.039142797977706284
=,31,0.039142797977706284
>,31,0.039142797977706284
?,31,0.039142797977706284
@,31,0.039142797977706284
[,31,0.039142797977706284
\,31,0.039142797977706284
],31,0.039142797977706284
^,31,0.039142797977706284
_,31,0.039142797977706284
`,31,0.039142797977706284
{,31,0.039142797977706284
|,31,0.039142797977706284
},31,0.039142797977706284
~,31,0.039142797977706284
a,32,0.04040546888021294
b,32,0.04040546888021294
c,32,0.04040546888021294
d,32,0.04040546888021294
e,32,0.04040546888021294
f,32,0.04040546888021294
g,32,0.04040546888021294
h,32,0.04040546888021294
i,32,0.04040546888021294
j,32,0.04040546888021294
k,32,0.04040546888021294
l,32,0.04040546888021294
m,32,0.04040546888021294
n,32,0.04040546888021294
o,32,0.04040546888021294
p,32,0.04040546888021294
q,32,0.04040546888021294
r,32,0.04040546888021294
s,32,0.04040546888021294
t,32,0.04040546888021294
u,32,0.04040546888021294
v,32,0.04040546888021294
w,32,0.04040546888021294
x,32,0.04040546888021294
y,32,0.04040546888021294
z,32,0.04040546888021294
A,32,0.04040546888021294
B,32,0.04040546888021294
C,32,0.04040546888021294
D,32,0.04040546888021294
E,32,0.04040546888021294
F,32,0.04040546888021294
G,32,0.04040546888021294
H,32,0.04040546888021294
I,32,0.04040546888021294
J,32,0.04040546888021294
K,32,0.04040546888021294
L,32,0.04040546888021294
M,32,0.04040546888021294
N,32,0.04040546888021294
O,32,0.04040546888021294
P,32,0.04040546888021294
Q,32,0.04040546888021294
R,32,0.04040546888021294
S,32,0.04040546888021294
T,32,0.04040546888021294
U,32,0.04040546888021294
V,32,0.04040546888021294
W,32,0.04040546888021294
X,32,0.04040546888021294
Y,32,0.04040546888021294
Z,32,0.04040546888021294
0,32,0.04040546888021294
1,32,0.04040546888021294
2,32,0.04040546888021294
3,32,0.04040546888021294
4,32,0.04040546888021294
5,32,0.04040546888021294
6,32,0.04040546888021294
7,32,0.04040546888021294
8,32,0.04040546888021294
9,32,0.04040546888021294
!,32,0.04040546888021294
"""",32,0.04040546888021294
#,32,0.04040546888021294
$,32,0.04040546888021294
%,32,0.04040546888021294
&,32,0.04040546888021294
',32,0.04040546888021294
(,32,0.04040546888021294
),32,0.04040546888021294
*,32,0.04040546888021294
+,32,0.04040546888021294
",",32,0.04040546888021294
-,32,0.04040546888021294
.,32,0.04040546888021294
/,32,0.04040546888021294
:,32,0.04040546888021294
;,32,0.04040546888021294
<,32,0.04040546888021294
=,32,0.04040546888021294
>,32,0.04040546888021294
?,32,0.04040546888021294
@,32,0.04040546888021294
[,32,0.04040546888021294
\,32,0.04040546888021294
],32,0.04040546888021294
^,32,0.04040546888021294
_,32,0.04040546888021294
`,32,0.04040546888021294
{,32,0.04040546888021294
|,32,0.04040546888021294
},32,0.04040546888021294
~,32,0.04040546888021294
a,33,0.04166813978271959
b,33,0.04166813978271959
c,33,0.04166813978271959
d,33,0.04166813978271959
e,33,0.04166813978271959
f,33,0.04166813978271959
g,33,0.04166813978271959
h,33,0.04166813978271959
i,33,0.04166813978271959
j,33,0.04166813978271959
k,33,0.04166813978271959
l,33,0.04166813978271959
m,33,0.04166813978271959
n,33,0.04166813978271959
o,33,0.04166813978271959
p,33,0.04166813978271959
q,33,0.04166813978271959
r,33,0.04166813978271959
s,33,0.04166813978271959
t,33,0.04166813978271959
u,33,0.04166813978271959
v,33,0.04166813978271959
w,33,0.04166813978271959
x,33,0.04166813978271959
y,33,0.04166813978271959
z,33,0.04166813978271959
A,33,0.04166813978271959
B,33,0.04166813978271959
C,33,0.04166813978271959
D,33,0.04166813978271959
E,33,0.04166813978271959
F,33,0.04166813978271959
G,33,0.04166813978271959
H,33,0.04166813978271959
I,33,0.04166813978271959
J,33,0.04166813978271959
K,33,0.04166813978271959
L,33,0.04166813978271959
M,33,0.04166813978271959
N,33,0.04166813978271959
O,33,0.04166813978271959
P,33,0.04166813978271959
Q,33,0.04166813978271959
R,33,0.04166813978271959
S,33,0.04166813978271959
T,33,0.04166813978271959
U,33,0.04166813978271959
V,33,0.04166813978271959
W,33,0.04166813978271959
X,33,0.04166813978271959
Y,33,0.04166813978271959
Z,33,0.04166813978271959
0,33,0.04166813978271959
1,33,0.04166813978271959
2,33,0.04166813978271959
3,33,0.04166813978271959
4,33,0.04166813978271959
5,33,0.04166813978271959
6,33,0.04166813978271959
7,33,0.04166813978271959
8,33,0.04166813978271959
9,33,0.04166813978271959
!,33,0.04166813978271959
"""",33,0.04166813978271959
#,33,0.04166813978271959
$,33,0.04166813978271959
%,33,0.04166813978271959
&,33,0.04166813978271959
',33,0.04166813978271959
(,33,0.04166813978271959
),33,0.04166813978271959
*,33,0.04166813978271959
+,33,0.04166813978271959
",",33,0.04166813978271959
-,33,0.04166813978271959
.,33,0.04166813978271959
/,33,0.04166813978271959
:,33,0.04166813978271959
;,33,0.04166813978271959
<,33,0.04166813978271959
=,33,0.04166813978271959
>,33,0.04166813978271959
?,33,0.04166813978271959
@,33,0.04166813978271959
[,33,0.04166813978271959
\,33,0.04166813978271959
],33,0.04166813978271959
^,33,0.04166813978271959
_,33,0.04166813978271959
`,33,0.04166813978271959
{,33,0.04166813978271959
|,33,0.04166813978271959
},33,0.04166813978271959
~,33,0.04166813978271959
a,34,0.042930810685226244
b,34,0.042930810685226244
c,34,0.042930810685226244
d,34,0.042930810685226244
e,34,0.042930810685226244
f,34,0.042930810685226244
g,34,0.042930810685226244
h,34,0.042930810685226244
i,34,0.042930810685226244
j,34,0.042930810685226244
k,34,0.042930810685226244
l,34,0.042930810685226244
m,34,0.042930810685226244
n,34,0.042930810685226244
o,34,0.042930810685226244
p,34,0.042930810685226244
q,34,0.042930810685226244
r,34,0.042930810685226244
s,34,0.042930810685226244
t,34,0.042930810685226244
u,34,0.042930810685226244
v,34,0.042930810685226244
w,34,0.042930810685226244
x,34,0.042930810685226244
y,34,0.042930810685226244
z,34,0.042930810685226244
A,34,0.042930810685226244
B,34,0.042930810685226244
C,34,0.042930810685226244
D,34,0.042930810685226244
E,34,0.042930810685226244
F,34,0.042930810685226244
G,34,0.042930810685226244
H,34,0.042930810685226244
I,34,0.042930810685226244
J,34,0.042930810685226244
K,34,0.042930810685226244
L,34,0.042930810685226244
M,34,0.042930810685226244
N,34,0.042930810685226244
O,34,0.042930810685226244
P,34,0.042930810685226244
Q,34,0.042930810685226244
R,34,0.042930810685226244
S,34,0.042930810685226244
T,34,0.042930810685226244
U,34,0.042930810685226244
V,34,0.042930810685226244
W,34,0.042930810685226244
X,34,0.042930810685226244
Y,34,0.042930810685226244
Z,34,0.042930810685226244
0,34,0.042930810685226244
1,34,0.042930810685226244
2,34,0.042930810685226244
3,34,0.042930810685226244
4,34,0.042930810685226244
5,34,0.042930810685226244
6,34,0.042930810685226244
7,34,0.042930810685226244
8,34,0.042930810685226244
9,34,0.042930810685226244
!,34,0.042930810685226244
"""",34,0.042930810685226244
#,34,0.042930810685226244
$,34,0.042930810685226244
%,34,0.042930810685226244
&,34,0.042930810685226244
',34,0.042930810685226244
(,34,0.042930810685226244
),34,0.042930810685226244
*,34,0.042930810685226244
+,34,0.042930810685226244
",",34,0.042930810685226244
-,34,0.042930810685226244
.,34,0.042930810685226244
/,34,0.042930810685226244
:,34,0.042930810685226244
;,34,0.042930810685226244
<,34,0.042930810685226244
=,34,0.042930810685226244
>,34,0.042930810685226244
?,34,0.042930810685226244
@,34,0.042930810685226244
[,34,0.042930810685226244
\,34,0.042930810685226244
],34,0.042930810685226244
^,34,0.042930810685226244
_,34,0.042930810685226244
`,34,0.042930810685226244
{,34,0.042930810685226244
|,34,0.042930810685226244
},34,0.042930810685226244
~,34,0.042930810685226244
a,35,0.044193481587732904
b,35,0.044193481587732904
c,35,0.044193481587732904
d,35,0.044193481587732904
e,35,0.044193481587732904
f,35,0.044193481587732904
g,35,0.044193481587732904
h,35,0.044193481587732904
i,35,0.044193481587732904
j,35,0.044193481587732904
k,35,0.044193481587732904
l,35,0.044193481587732904
m,35,0.044193481587732904
n,35,0.044193481587732904
o,35,0.044193481587732904
p,35,0.044193481587732904
q,35,0.044193481587732904
r,35,0.044193481587732904
s,35,0.044193481587732904
t,35,0.044193481587732904
u,35,0.044193481587732904
v,35,0.044193481587732904
w,35,0.044193481587732904
